Zeitstempel;Wassertemperatur;Lufttemperatur;Luftfeuchtigkeit;Referenztemperatur
2023-11-04T15:01:34.557Z;-127.00;-127.00;48.58;23.86
2023-11-04T15:01:35.564Z;-127.00;-127.00;48.61;23.87
2023-11-04T15:01:36.571Z;-127.00;-127.00;49.32;23.86
2023-11-04T15:01:37.578Z;-127.00;-127.00;49.89;23.87
2023-11-04T15:01:38.584Z;-127.00;-127.00;50.05;23.88
2023-11-04T15:01:39.591Z;-127.00;-127.00;49.80;23.87
2023-11-04T15:01:40.599Z;-127.00;-127.00;49.54;23.88
2023-11-04T15:01:41.604Z;-127.00;-127.00;49.35;23.88
2023-11-04T15:01:42.611Z;-127.00;-127.00;49.17;23.88
2023-11-04T15:01:43.618Z;-127.00;-127.00;49.03;23.88
2023-11-04T15:01:44.625Z;-127.00;-127.00;48.91;23.88
2023-11-04T15:01:45.631Z;-127.00;-127.00;48.86;23.89
2023-11-04T15:01:46.638Z;-127.00;-127.00;48.82;23.89
2023-11-04T15:01:47.645Z;-127.00;-127.00;48.80;23.90
2023-11-04T15:01:48.651Z;-127.00;-127.00;48.76;23.90
2023-11-04T15:01:49.658Z;-127.00;-127.00;48.72;23.90
2023-11-04T15:01:50.665Z;-127.00;-127.00;48.71;23.89
2023-11-04T15:01:51.671Z;-127.00;-127.00;48.70;23.89
2023-11-04T15:01:52.678Z;-127.00;-127.00;48.68;23.89
2023-11-04T15:01:53.685Z;-127.00;-127.00;48.68;23.89
2023-11-04T15:01:54.691Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:01:55.698Z;-127.00;-127.00;48.64;23.88
2023-11-04T15:01:56.705Z;-127.00;-127.00;48.61;23.87
2023-11-04T15:01:57.711Z;-127.00;-127.00;48.60;23.87
2023-11-04T15:01:58.718Z;-127.00;-127.00;48.63;23.86
2023-11-04T15:01:59.725Z;-127.00;-127.00;48.64;23.86
2023-11-04T15:02:00.732Z;-127.00;-127.00;48.62;23.86
2023-11-04T15:02:01.738Z;-127.00;-127.00;48.63;23.86
2023-11-04T15:02:02.745Z;-127.00;-127.00;48.64;23.86
2023-11-04T15:02:03.752Z;-127.00;-127.00;48.63;23.86
2023-11-04T15:02:04.758Z;-127.00;-127.00;48.63;23.87
2023-11-04T15:02:05.765Z;-127.00;-127.00;48.71;23.86
2023-11-04T15:02:06.772Z;-127.00;-127.00;48.70;23.87
2023-11-04T15:02:07.778Z;-127.00;-127.00;48.65;23.87
2023-11-04T15:02:08.785Z;-127.00;-127.00;48.65;23.86
2023-11-04T15:02:09.792Z;-127.00;-127.00;48.63;23.87
2023-11-04T15:02:10.799Z;-127.00;-127.00;48.62;23.86
2023-11-04T15:02:11.806Z;-127.00;-127.00;48.61;23.86
2023-11-04T15:02:12.812Z;-127.00;-127.00;48.61;23.86
2023-11-04T15:02:13.819Z;-127.00;-127.00;48.61;23.86
2023-11-04T15:02:14.826Z;-127.00;-127.00;48.61;23.86
2023-11-04T15:02:15.832Z;-127.00;-127.00;48.63;23.85
2023-11-04T15:02:16.839Z;-127.00;-127.00;48.63;23.86
2023-11-04T15:02:17.845Z;-127.00;-127.00;48.63;23.85
2023-11-04T15:02:18.852Z;-127.00;-127.00;48.64;23.86
2023-11-04T15:02:19.859Z;-127.00;-127.00;48.66;23.86
2023-11-04T15:02:20.865Z;-127.00;-127.00;48.66;23.86
2023-11-04T15:02:21.872Z;-127.00;-127.00;48.65;23.86
2023-11-04T15:02:22.879Z;-127.00;-127.00;48.64;23.87
2023-11-04T15:02:23.887Z;-127.00;-127.00;48.62;23.87
2023-11-04T15:02:24.892Z;-127.00;-127.00;48.61;23.87
2023-11-04T15:02:25.899Z;-127.00;-127.00;48.61;23.87
2023-11-04T15:02:26.906Z;-127.00;-127.00;48.60;23.86
2023-11-04T15:02:27.913Z;-127.00;-127.00;48.59;23.87
2023-11-04T15:02:28.919Z;-127.00;-127.00;48.56;23.85
2023-11-04T15:02:29.926Z;-127.00;-127.00;48.57;23.85
2023-11-04T15:02:30.933Z;-127.00;-127.00;48.58;23.85
2023-11-04T15:02:31.939Z;-127.00;-127.00;48.61;23.84
2023-11-04T15:02:32.946Z;-127.00;-127.00;48.62;23.84
2023-11-04T15:02:33.952Z;-127.00;-127.00;48.62;23.84
2023-11-04T15:02:34.959Z;-127.00;-127.00;48.62;23.84
2023-11-04T15:02:35.966Z;-127.00;-127.00;48.63;23.84
2023-11-04T15:02:36.973Z;-127.00;-127.00;48.65;23.84
2023-11-04T15:02:37.980Z;-127.00;-127.00;48.67;23.84
2023-11-04T15:02:38.986Z;-127.00;-127.00;48.68;23.84
2023-11-04T15:02:39.993Z;-127.00;-127.00;48.69;23.85
2023-11-04T15:02:41.000Z;-127.00;-127.00;48.68;23.85
2023-11-04T15:02:42.006Z;-127.00;-127.00;48.68;23.85
2023-11-04T15:02:43.013Z;-127.00;-127.00;48.67;23.85
2023-11-04T15:02:44.020Z;-127.00;-127.00;49.19;23.85
2023-11-04T15:02:45.026Z;-127.00;-127.00;49.41;23.85
2023-11-04T15:02:46.033Z;-127.00;-127.00;49.34;23.85
2023-11-04T15:02:47.039Z;-127.00;-127.00;49.13;23.86
2023-11-04T15:02:48.046Z;-127.00;-127.00;48.97;23.87
2023-11-04T15:02:49.053Z;-127.00;-127.00;48.87;23.87
2023-11-04T15:02:50.060Z;-127.00;-127.00;48.81;23.87
2023-11-04T15:02:51.067Z;-127.00;-127.00;48.76;23.87
2023-11-04T15:02:52.073Z;-127.00;-127.00;48.69;23.86
2023-11-04T15:02:53.080Z;-127.00;-127.00;48.67;23.87
2023-11-04T15:02:54.087Z;-127.00;-127.00;48.68;23.85
2023-11-04T15:02:55.094Z;-127.00;-127.00;49.00;23.86
2023-11-04T15:02:56.100Z;-127.00;-127.00;48.89;23.86
2023-11-04T15:02:57.107Z;-127.00;-127.00;48.77;23.86
2023-11-04T15:02:58.114Z;-127.00;-127.00;48.70;23.86
2023-11-04T15:02:59.121Z;-127.00;-127.00;48.68;23.86
2023-11-04T15:03:00.127Z;-127.00;-127.00;48.66;23.86
2023-11-04T15:03:01.134Z;-127.00;-127.00;48.67;23.86
2023-11-04T15:03:02.141Z;-127.00;-127.00;49.00;23.86
2023-11-04T15:03:03.147Z;-127.00;-127.00;50.09;23.86
2023-11-04T15:03:04.154Z;-127.00;-127.00;50.32;23.86
2023-11-04T15:03:05.161Z;-127.00;-127.00;49.76;23.86
2023-11-04T15:03:06.167Z;-127.00;-127.00;49.37;23.86
2023-11-04T15:03:07.174Z;-127.00;-127.00;49.09;23.86
2023-11-04T15:03:08.181Z;-127.00;-127.00;48.96;23.86
2023-11-04T15:03:09.187Z;-127.00;-127.00;48.89;23.87
2023-11-04T15:03:10.194Z;-127.00;-127.00;48.83;23.87
2023-11-04T15:03:11.201Z;-127.00;-127.00;48.80;23.86
2023-11-04T15:03:12.208Z;-127.00;-127.00;48.72;23.86
2023-11-04T15:03:13.214Z;-127.00;-127.00;48.70;23.86
2023-11-04T15:03:14.221Z;-127.00;-127.00;48.66;23.86
2023-11-04T15:03:15.228Z;-127.00;-127.00;48.65;23.85
2023-11-04T15:03:16.234Z;-127.00;-127.00;48.64;23.85
2023-11-04T15:03:17.241Z;-127.00;-127.00;48.63;23.84
2023-11-04T15:03:18.248Z;-127.00;-127.00;48.63;23.84
2023-11-04T15:03:19.254Z;-127.00;-127.00;48.65;23.84
2023-11-04T15:03:20.261Z;-127.00;-127.00;48.63;23.84
2023-11-04T15:03:21.268Z;-127.00;-127.00;48.63;23.83
2023-11-04T15:03:22.275Z;-127.00;-127.00;48.66;23.84
2023-11-04T15:03:23.281Z;-127.00;-127.00;48.66;23.84
2023-11-04T15:03:24.288Z;-127.00;-127.00;48.64;23.84
2023-11-04T15:03:25.295Z;-127.00;-127.00;48.88;23.84
2023-11-04T15:03:26.302Z;-127.00;-127.00;49.51;23.85
2023-11-04T15:03:27.308Z;-127.00;-127.00;49.79;23.85
2023-11-04T15:03:28.315Z;-127.00;-127.00;49.56;23.86
2023-11-04T15:03:29.321Z;-127.00;-127.00;49.15;23.85
2023-11-04T15:03:30.328Z;-127.00;-127.00;48.96;23.85
2023-11-04T15:03:31.336Z;-127.00;-127.00;48.85;23.85
2023-11-04T15:03:32.342Z;-127.00;-127.00;48.77;23.85
2023-11-04T15:03:33.348Z;-127.00;-127.00;48.74;23.86
2023-11-04T15:03:34.355Z;-127.00;-127.00;48.73;23.85
2023-11-04T15:03:35.362Z;-127.00;-127.00;48.72;23.85
2023-11-04T15:03:36.368Z;-127.00;-127.00;48.73;23.85
2023-11-04T15:03:37.375Z;-127.00;-127.00;48.74;23.84
2023-11-04T15:03:38.382Z;-127.00;-127.00;48.74;23.84
2023-11-04T15:03:39.389Z;-127.00;-127.00;48.75;23.84
2023-11-04T15:03:40.397Z;-127.00;-127.00;48.75;23.84
2023-11-04T15:03:41.402Z;-127.00;-127.00;48.72;23.84
2023-11-04T15:03:42.409Z;-127.00;-127.00;48.75;23.84
2023-11-04T15:03:43.415Z;-127.00;-127.00;48.76;23.84
2023-11-04T15:03:44.422Z;-127.00;-127.00;48.77;23.84
2023-11-04T15:03:45.429Z;-127.00;-127.00;48.82;23.84
2023-11-04T15:03:46.435Z;-127.00;-127.00;48.92;23.85
2023-11-04T15:03:47.442Z;-127.00;-127.00;49.01;23.85
2023-11-04T15:03:48.448Z;-127.00;-127.00;49.04;23.85
2023-11-04T15:03:49.455Z;-127.00;-127.00;49.01;23.86
2023-11-04T15:03:50.462Z;-127.00;-127.00;48.98;23.86
2023-11-04T15:03:51.469Z;-127.00;-127.00;48.94;23.86
2023-11-04T15:03:52.476Z;-127.00;-127.00;48.93;23.87
2023-11-04T15:03:53.482Z;-127.00;-127.00;48.90;23.87
2023-11-04T15:03:54.489Z;-127.00;-127.00;48.84;23.87
2023-11-04T15:03:55.496Z;-127.00;-127.00;48.81;23.88
2023-11-04T15:03:56.503Z;-127.00;-127.00;48.81;23.87
2023-11-04T15:03:57.509Z;-127.00;-127.00;48.80;23.87
2023-11-04T15:03:58.515Z;-127.00;-127.00;48.80;23.87
2023-11-04T15:03:59.522Z;-127.00;-127.00;48.80;23.87
2023-11-04T15:04:00.529Z;-127.00;-127.00;48.78;23.87
2023-11-04T15:04:01.536Z;-127.00;-127.00;48.75;23.87
2023-11-04T15:04:02.543Z;-127.00;-127.00;48.73;23.87
2023-11-04T15:04:03.549Z;-127.00;-127.00;48.73;23.87
2023-11-04T15:04:04.556Z;-127.00;-127.00;48.74;23.88
2023-11-04T15:04:05.563Z;-127.00;-127.00;48.71;23.88
2023-11-04T15:04:06.570Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:04:07.576Z;-127.00;-127.00;48.68;23.88
2023-11-04T15:04:08.583Z;-127.00;-127.00;48.67;23.88
2023-11-04T15:04:09.590Z;-127.00;-127.00;48.66;23.88
2023-11-04T15:04:10.596Z;-127.00;-127.00;48.66;23.87
2023-11-04T15:04:11.603Z;-127.00;-127.00;48.66;23.87
2023-11-04T15:04:12.609Z;-127.00;-127.00;48.66;23.87
2023-11-04T15:04:13.616Z;-127.00;-127.00;48.67;23.88
2023-11-04T15:04:14.623Z;-127.00;-127.00;48.67;23.87
2023-11-04T15:04:15.630Z;-127.00;-127.00;48.69;23.87
2023-11-04T15:04:16.636Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:04:17.643Z;-127.00;-127.00;48.66;23.87
2023-11-04T15:04:18.650Z;-127.00;-127.00;48.66;23.88
2023-11-04T15:04:19.657Z;-127.00;-127.00;48.64;23.88
2023-11-04T15:04:20.663Z;-127.00;-127.00;48.66;23.88
2023-11-04T15:04:21.670Z;-127.00;-127.00;48.65;23.88
2023-11-04T15:04:22.676Z;-127.00;-127.00;48.64;23.88
2023-11-04T15:04:23.683Z;-127.00;-127.00;48.64;23.88
2023-11-04T15:04:24.690Z;-127.00;-127.00;48.63;23.88
2023-11-04T15:04:25.697Z;-127.00;-127.00;48.63;23.88
2023-11-04T15:04:26.703Z;-127.00;-127.00;48.66;23.88
2023-11-04T15:04:27.710Z;-127.00;-127.00;48.67;23.88
2023-11-04T15:04:28.717Z;-127.00;-127.00;48.68;23.88
2023-11-04T15:04:29.723Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:04:30.730Z;-127.00;-127.00;48.65;23.88
2023-11-04T15:04:31.737Z;-127.00;-127.00;48.63;23.87
2023-11-04T15:04:32.743Z;-127.00;-127.00;48.63;23.87
2023-11-04T15:04:33.750Z;-127.00;-127.00;48.63;23.87
2023-11-04T15:04:34.757Z;-127.00;-127.00;48.65;23.88
2023-11-04T15:04:35.764Z;-127.00;-127.00;48.67;23.88
2023-11-04T15:04:36.770Z;-127.00;-127.00;48.70;23.88
2023-11-04T15:04:37.777Z;-127.00;-127.00;48.71;23.88
2023-11-04T15:04:38.783Z;-127.00;-127.00;48.71;23.88
2023-11-04T15:04:39.790Z;-127.00;-127.00;48.72;23.88
2023-11-04T15:04:40.798Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:04:41.803Z;-127.00;-127.00;48.67;23.88
2023-11-04T15:04:42.811Z;-127.00;-127.00;48.67;23.88
2023-11-04T15:04:43.817Z;-127.00;-127.00;48.69;23.89
2023-11-04T15:04:44.823Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:04:45.829Z;-127.00;-127.00;48.69;23.89
2023-11-04T15:04:46.836Z;-127.00;-127.00;48.71;23.89
2023-11-04T15:04:47.843Z;-127.00;-127.00;48.70;23.90
2023-11-04T15:04:48.850Z;-127.00;-127.00;48.68;23.90
2023-11-04T15:04:49.856Z;-127.00;-127.00;48.66;23.90
2023-11-04T15:04:50.863Z;-127.00;-127.00;48.64;23.90
2023-11-04T15:04:51.870Z;-127.00;-127.00;48.63;23.90
2023-11-04T15:04:52.876Z;-127.00;-127.00;48.62;23.90
2023-11-04T15:04:53.883Z;-127.00;-127.00;48.61;23.90
2023-11-04T15:04:54.890Z;-127.00;-127.00;48.58;23.90
2023-11-04T15:04:55.897Z;-127.00;-127.00;48.60;23.90
2023-11-04T15:04:56.903Z;-127.00;-127.00;48.96;23.90
2023-11-04T15:04:57.910Z;-127.00;-127.00;48.97;23.91
2023-11-04T15:04:58.916Z;-127.00;-127.00;48.87;23.91
2023-11-04T15:04:59.924Z;-127.00;-127.00;48.78;23.91
2023-11-04T15:05:00.931Z;-127.00;-127.00;48.72;23.91
2023-11-04T15:05:01.937Z;-127.00;-127.00;48.68;23.91
2023-11-04T15:05:02.944Z;-127.00;-127.00;48.67;23.91
2023-11-04T15:05:03.950Z;-127.00;-127.00;48.66;23.91
2023-11-04T15:05:04.956Z;-127.00;-127.00;48.64;23.90
2023-11-04T15:05:05.963Z;-127.00;-127.00;48.65;23.91
2023-11-04T15:05:06.970Z;-127.00;-127.00;48.64;23.90
2023-11-04T15:05:07.977Z;-127.00;-127.00;48.67;23.89
2023-11-04T15:05:08.984Z;-127.00;-127.00;48.67;23.90
2023-11-04T15:05:09.990Z;-127.00;-127.00;48.67;23.90
2023-11-04T15:05:10.997Z;-127.00;-127.00;48.64;23.90
2023-11-04T15:05:12.004Z;-127.00;-127.00;48.63;23.90
2023-11-04T15:05:13.010Z;-127.00;-127.00;48.64;23.90
2023-11-04T15:05:14.017Z;-127.00;-127.00;48.65;23.91
2023-11-04T15:05:15.024Z;-127.00;-127.00;48.66;23.91
2023-11-04T15:05:16.030Z;-127.00;-127.00;48.66;23.91
2023-11-04T15:05:17.037Z;-127.00;-127.00;48.66;23.90
2023-11-04T15:05:18.043Z;-127.00;-127.00;48.66;23.91
2023-11-04T15:05:19.050Z;-127.00;-127.00;48.65;23.91
2023-11-04T15:05:20.057Z;-127.00;-127.00;48.60;23.90
2023-11-04T15:05:21.064Z;-127.00;-127.00;48.56;23.90
2023-11-04T15:05:22.070Z;-127.00;-127.00;48.59;23.90
2023-11-04T15:05:23.077Z;-127.00;-127.00;48.60;23.89
2023-11-04T15:05:24.084Z;-127.00;-127.00;48.62;23.89
2023-11-04T15:05:25.091Z;-127.00;-127.00;48.63;23.88
2023-11-04T15:05:26.097Z;-127.00;-127.00;48.64;23.88
2023-11-04T15:05:27.104Z;-127.00;-127.00;48.64;23.88
2023-11-04T15:05:28.111Z;-127.00;-127.00;48.64;23.88
2023-11-04T15:05:29.117Z;-127.00;-127.00;48.65;23.87
2023-11-04T15:05:30.124Z;-127.00;-127.00;48.69;23.87
2023-11-04T15:05:31.131Z;-127.00;-127.00;48.67;23.86
2023-11-04T15:05:32.137Z;-127.00;-127.00;48.66;23.86
2023-11-04T15:05:33.144Z;-127.00;-127.00;48.66;23.86
2023-11-04T15:05:34.151Z;-127.00;-127.00;48.65;23.86
2023-11-04T15:05:35.158Z;-127.00;-127.00;48.66;23.86
2023-11-04T15:05:36.164Z;-127.00;-127.00;48.66;23.86
2023-11-04T15:05:37.171Z;-127.00;-127.00;48.65;23.86
2023-11-04T15:05:38.177Z;-127.00;-127.00;48.64;23.86
2023-11-04T15:05:39.184Z;-127.00;-127.00;48.66;23.87
2023-11-04T15:05:40.191Z;-127.00;-127.00;48.67;23.86
2023-11-04T15:05:41.198Z;-127.00;-127.00;48.66;23.86
2023-11-04T15:05:42.205Z;-127.00;-127.00;48.65;23.86
2023-11-04T15:05:43.211Z;-127.00;-127.00;48.64;23.86
2023-11-04T15:05:44.218Z;-127.00;-127.00;48.64;23.86
2023-11-04T15:05:45.225Z;-127.00;-127.00;48.64;23.86
2023-11-04T15:05:46.231Z;-127.00;-127.00;48.66;23.86
2023-11-04T15:05:47.238Z;-127.00;-127.00;48.65;23.86
2023-11-04T15:05:48.245Z;-127.00;-127.00;48.63;23.86
2023-11-04T15:05:49.252Z;-127.00;-127.00;48.63;23.86
2023-11-04T15:05:50.258Z;-127.00;-127.00;48.64;23.86
2023-11-04T15:05:51.265Z;-127.00;-127.00;48.64;23.87
2023-11-04T15:05:52.271Z;-127.00;-127.00;48.62;23.87
2023-11-04T15:05:53.278Z;-127.00;-127.00;48.61;23.86
2023-11-04T15:05:54.285Z;-127.00;-127.00;48.61;23.87
2023-11-04T15:05:55.291Z;-127.00;-127.00;48.62;23.87
2023-11-04T15:05:56.298Z;-127.00;-127.00;48.61;23.87
2023-11-04T15:05:57.305Z;-127.00;-127.00;48.62;23.87
2023-11-04T15:05:58.311Z;-127.00;-127.00;48.61;23.87
2023-11-04T15:05:59.318Z;-127.00;-127.00;48.61;23.87
2023-11-04T15:06:00.325Z;-127.00;-127.00;48.65;23.87
2023-11-04T15:06:01.332Z;-127.00;-127.00;48.72;23.87
2023-11-04T15:06:02.339Z;-127.00;-127.00;48.71;23.87
2023-11-04T15:06:03.346Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:06:04.352Z;-127.00;-127.00;48.65;23.88
2023-11-04T15:06:05.358Z;-127.00;-127.00;48.63;23.87
2023-11-04T15:06:06.365Z;-127.00;-127.00;48.65;23.87
2023-11-04T15:06:07.372Z;-127.00;-127.00;48.66;23.87
2023-11-04T15:06:08.378Z;-127.00;-127.00;48.67;23.86
2023-11-04T15:06:09.385Z;-127.00;-127.00;48.67;23.86
2023-11-04T15:06:10.392Z;-127.00;-127.00;48.66;23.87
2023-11-04T15:06:11.399Z;-127.00;-127.00;48.65;23.87
2023-11-04T15:06:12.405Z;-127.00;-127.00;48.65;23.87
2023-11-04T15:06:13.413Z;-127.00;-127.00;48.67;23.88
2023-11-04T15:06:14.419Z;-127.00;-127.00;48.67;23.88
2023-11-04T15:06:15.425Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:06:16.432Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:06:17.439Z;-127.00;-127.00;48.67;23.88
2023-11-04T15:06:18.446Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:06:19.452Z;-127.00;-127.00;48.68;23.88
2023-11-04T15:06:20.460Z;-127.00;-127.00;48.69;23.89
2023-11-04T15:06:21.467Z;-127.00;-127.00;48.68;23.88
2023-11-04T15:06:22.473Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:06:23.480Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:06:24.486Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:06:25.493Z;-127.00;-127.00;48.74;23.88
2023-11-04T15:06:26.500Z;-127.00;-127.00;48.87;23.88
2023-11-04T15:06:27.507Z;-127.00;-127.00;49.01;23.88
2023-11-04T15:06:28.513Z;-127.00;-127.00;49.02;23.89
2023-11-04T15:06:29.519Z;-127.00;-127.00;49.00;23.89
2023-11-04T15:06:30.526Z;-127.00;-127.00;49.26;23.89
2023-11-04T15:06:31.533Z;-127.00;-127.00;49.71;23.90
2023-11-04T15:06:32.540Z;-127.00;-127.00;49.43;23.89
2023-11-04T15:06:33.547Z;-127.00;-127.00;49.28;23.89
2023-11-04T15:06:34.553Z;-127.00;-127.00;49.14;23.89
2023-11-04T15:06:35.560Z;-127.00;-127.00;48.99;23.90
2023-11-04T15:06:36.566Z;-127.00;-127.00;48.91;23.90
2023-11-04T15:06:37.573Z;-127.00;-127.00;48.87;23.90
2023-11-04T15:06:38.580Z;-127.00;-127.00;48.83;23.90
2023-11-04T15:06:39.587Z;-127.00;-127.00;48.79;23.90
2023-11-04T15:06:40.593Z;-127.00;-127.00;48.76;23.90
2023-11-04T15:06:41.600Z;-127.00;-127.00;48.71;23.90
2023-11-04T15:06:42.607Z;-127.00;-127.00;48.73;23.89
2023-11-04T15:06:43.613Z;-127.00;-127.00;48.72;23.89
2023-11-04T15:06:44.620Z;-127.00;-127.00;48.69;23.89
2023-11-04T15:06:45.626Z;-127.00;-127.00;48.70;23.89
2023-11-04T15:06:46.634Z;-127.00;-127.00;48.70;23.89
2023-11-04T15:06:47.640Z;-127.00;-127.00;48.69;23.89
2023-11-04T15:06:48.647Z;-127.00;-127.00;48.70;23.88
2023-11-04T15:06:49.654Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:06:50.660Z;-127.00;-127.00;48.70;23.88
2023-11-04T15:06:51.667Z;-127.00;-127.00;48.70;23.88
2023-11-04T15:06:52.673Z;-127.00;-127.00;48.71;23.88
2023-11-04T15:06:53.680Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:06:54.687Z;-127.00;-127.00;48.67;23.87
2023-11-04T15:06:55.694Z;-127.00;-127.00;48.69;23.87
2023-11-04T15:06:56.700Z;-127.00;-127.00;48.71;23.87
2023-11-04T15:06:57.707Z;-127.00;-127.00;48.69;23.87
2023-11-04T15:06:58.714Z;-127.00;-127.00;48.69;23.88
2023-11-04T15:06:59.721Z;-127.00;-127.00;48.67;23.88
2023-11-04T15:07:00.727Z;-127.00;-127.00;48.67;23.87
2023-11-04T15:07:01.734Z;-127.00;-127.00;48.69;23.87
2023-11-04T15:07:02.741Z;-127.00;-127.00;48.67;23.88
2023-11-04T15:07:03.747Z;-127.00;-127.00;48.68;23.88
2023-11-04T15:07:04.754Z;-127.00;-127.00;48.65;23.88
2023-11-04T15:07:05.761Z;-127.00;-127.00;48.63;23.88
2023-11-04T15:07:06.767Z;-127.00;-127.00;48.64;23.88
2023-11-04T15:07:07.774Z;-127.00;-127.00;48.64;23.88
2023-11-04T15:07:08.781Z;-127.00;-127.00;48.63;23.87
2023-11-04T15:07:09.788Z;-127.00;-127.00;48.65;23.86
2023-11-04T15:07:10.794Z;-127.00;-127.00;48.66;23.86
2023-11-04T15:07:11.801Z;-127.00;-127.00;48.70;23.86
2023-11-04T15:07:12.808Z;-127.00;-127.00;48.71;23.85
2023-11-04T15:07:13.814Z;-127.00;-127.00;48.71;23.85
2023-11-04T15:07:14.821Z;-127.00;-127.00;48.68;23.85
2023-11-04T15:07:15.828Z;-127.00;-127.00;48.67;23.85
2023-11-04T15:07:16.834Z;-127.00;-127.00;48.67;23.85
2023-11-04T15:07:17.841Z;-127.00;-127.00;48.68;23.85
2023-11-04T15:07:18.848Z;-127.00;-127.00;48.68;23.85
2023-11-04T15:07:19.854Z;-127.00;-127.00;48.68;23.85
2023-11-04T15:07:20.861Z;-127.00;-127.00;48.71;23.85
2023-11-04T15:07:21.868Z;-127.00;-127.00;48.72;23.84
2023-11-04T15:07:22.875Z;-127.00;-127.00;48.73;23.84
2023-11-04T15:07:23.881Z;-127.00;-127.00;48.73;23.84
